mode,anchor,family,alpha,offset,window_width,beta,learning_rate,model_rate,surprise_high,revision_threshold,coherence_limit,write_threshold,instability_penalty,write_count,witness_count,admission_rate,write_rate,witness_rate,revision_rate,mean_revision_size,instability,embodied_cost,delayed_retention,pollution,phase_lock_resistance,composite_score
random_projection,silver,metallic,0.41421356237309515,0.0,0.16,0.0,0.06,0.035,0.36,0.055,0.55,0.7,0.55,27.0,0.0,0.39705882352941174,1.0,0.0,0.39705882352941174,0.016591613769681768,0.05135303297549114,0.02824416813652013,1.0,0.013190034196384953,0.7883186810943761,0.7799627809249893
random_projection,silver,metallic,0.42621356237309516,0.012,0.16,0.0,0.06,0.035,0.36,0.055,0.55,0.7,0.55,20.0,0.0,0.3125,1.0,0.0,0.3125,0.015907840283508112,0.051221210696220446,0.02817166588292125,1.0,0.009770395701025891,0.8217261757185313,0.7277668543317002
random_projection,silver,metallic,0.43821356237309517,0.024,0.16,0.0,0.06,0.035,0.36,0.055,0.55,0.7,0.55,24.0,0.0,0.36923076923076925,1.0,0.0,0.36923076923076925,0.016887138195292625,0.051250783811940676,0.028187931096567375,1.0,0.01172447484123107,0.8615719027664932,0.7736668047214231
random_projection,silver,metallic,0.3902135623730951,-0.024,0.16,0.0,0.06,0.035,0.36,0.1,0.32,0.44,0.35,23.0,0.0,0.39655172413793105,1.0,0.0,0.39655172413793105,0.015717561934608167,0.05117510258942999,0.017911285906300495,1.0,0.011235955056179775,0.8762651975335256,0.7953582373318869
random_projection,silver,metallic,0.40221356237309513,-0.012,0.16,0.0,0.06,0.035,0.36,0.1,0.32,0.44,0.35,34.0,0.0,0.4533333333333333,1.0,0.0,0.4533333333333333,0.017210245957179064,0.05140395248334828,0.017991383369171898,1.0,0.016609672691744015,0.6236036762849038,0.7508401820234712
random_projection,silver,metallic,0.41421356237309515,0.0,0.16,0.0,0.06,0.035,0.36,0.1,0.32,0.44,0.35,35.0,0.0,0.5,1.0,0.0,0.5,0.01736142447151377,0.0514302833856785,0.018000599184987476,1.0,0.01709819247679531,0.8227973042042105,0.7702844700223895
random_projection,silver,metallic,0.42621356237309516,0.012,0.16,0.0,0.06,0.035,0.36,0.1,0.32,0.44,0.35,25.0,0.0,0.390625,1.0,0.0,0.390625,0.016468771761446968,0.05129524288165787,0.017953335008580252,1.0,0.012212994626282364,0.8846059194369936,0.7929928723167643
random_projection,silver,metallic,0.43821356237309517,0.024,0.16,0.0,0.06,0.035,0.36,0.1,0.32,0.44,0.35,38.0,0.0,0.4691358024691358,1.0,0.0,0.4691358024691358,0.017263003888569037,0.051459579786973346,0.01801085292544067,1.0,0.018563751831949193,0.8238850463455135,0.7798257985830265
random_projection,silver,metallic,0.3902135623730951,-0.024,0.16,0.0,0.06,0.08,0.36,0.055,0.18,0.58,0.35,28.0,0.0,0.3888888888888889,1.0,0.0,0.3888888888888889,0.0401011553828131,0.05261254263671888,0.018414389922851607,1.0,0.013678553981436248,0.8886289154176941,0.8041119026256893
random_projection,silver,metallic,0.40221356237309513,-0.012,0.16,0.0,0.06,0.08,0.36,0.055,0.18,0.58,0.35,35.0,0.0,0.4605263157894737,1.0,0.0,0.4605263157894737,0.039264869189309784,0.05287373187251102,0.018505806155378855,1.0,0.01709819247679531,0.5958706502936801,0.7548261856322404
random_projection,silver,metallic,0.41421356237309515,0.0,0.16,0.0,0.06,0.08,0.36,0.055,0.18,0.58,0.35,24.0,0.0,0.36363636363636365,1.0,0.0,0.36363636363636365,0.03712402419135488,0.05237175458756551,0.018330114105647926,1.0,0.01172447484123107,0.7982795844545254,0.7701818314760077
random_projection,silver,metallic,0.42621356237309516,0.012,0.16,0.0,0.06,0.08,0.36,0.055,0.18,0.58,0.35,35.0,0.0,0.5,1.0,0.0,0.5,0.04186351148708744,0.052680619360820045,0.018438216776287014,1.0,0.01709819247679531,0.8858910240812704,0.7932176841501467
random_projection,silver,metallic,0.43821356237309517,0.024,0.16,0.0,0.06,0.08,0.36,0.055,0.18,0.58,0.35,39.0,0.0,0.5131578947368421,1.0,0.0,0.5131578947368421,0.04399965780874256,0.05275923512417228,0.018465732293460296,1.0,0.019052271617000488,0.8652524390168157,0.7865063566800184
random_projection,silver,metallic,0.3902135623730951,-0.024,0.16,0.0,0.06,0.08,0.52,0.055,0.32,0.44,0.35,23.0,0.0,0.34328358208955223,1.0,0.0,0.34328358208955223,0.03816702833095696,0.05248857916954379,0.018371002709340323,1.0,0.011235955056179775,0.8854950792359809,0.771642767217963
random_projection,silver,metallic,0.40221356237309513,-0.012,0.16,0.0,0.06,0.08,0.52,0.055,0.32,0.44,0.35,24.0,0.0,0.2857142857142857,1.0,0.0,0.2857142857142857,0.03886653831090994,0.05254340498567637,0.01839019174498673,1.0,0.01172447484123107,0.850087596863894,0.7265149252562123
random_projection,silver,metallic,0.41421356237309515,0.0,0.16,0.0,0.06,0.08,0.52,0.055,0.32,0.44,0.35,19.0,0.0,0.25333333333333335,1.0,0.0,0.25333333333333335,0.03612572499419703,0.05229095580570407,0.018301834531996426,1.0,0.009281875915974597,0.8018431406850636,0.6950305237814607
random_projection,silver,metallic,0.42621356237309516,0.012,0.16,0.0,0.06,0.08,0.52,0.055,0.32,0.44,0.35,16.0,0.0,0.2191780821917808,1.0,0.0,0.2191780821917808,0.0365822027881333,0.052581046950706874,0.018403366432747405,1.0,0.007816316560820713,0.8685462925311286,0.6833546186110421
random_projection,silver,metallic,0.43821356237309517,0.024,0.16,0.0,0.06,0.08,0.52,0.055,0.32,0.44,0.35,27.0,0.0,0.4153846153846154,1.0,0.0,0.4153846153846154,0.04305230907488494,0.05271340552444154,0.018449691933554536,1.0,0.013190034196384953,0.8757899405413686,0.8158179003879097
random_projection,silver,metallic,0.3902135623730951,-0.024,0.16,0.0,0.06,0.08,0.52,0.055,0.55,0.7,0.55,24.0,0.0,0.3076923076923077,1.0,0.0,0.3076923076923077,0.042748015914955376,0.05266640005447378,0.02896652002996058,1.0,0.01172447484123107,0.8910664662596547,0.7494089183572105
random_projection,silver,metallic,0.40221356237309513,-0.012,0.16,0.0,0.06,0.08,0.52,0.055,0.55,0.7,0.55,21.0,0.0,0.30434782608695654,1.0,0.0,0.30434782608695654,0.04128817391582554,0.05267426382379226,0.028970845103085747,1.0,0.010258915486077186,0.8847112755210399,0.7454553610709066
random_projection,silver,metallic,0.41421356237309515,0.0,0.16,0.0,0.06,0.08,0.52,0.055,0.55,0.7,0.55,17.0,0.0,0.22077922077922077,1.0,0.0,0.22077922077922077,0.03984617915840179,0.05257798392962698,0.028917891161294843,1.0,0.008304836345872008,0.9102778060494512,0.6920766771283814
random_projection,silver,metallic,0.42621356237309516,0.012,0.16,0.0,0.06,0.08,0.52,0.055,0.55,0.7,0.55,27.0,0.0,0.35064935064935066,1.0,0.0,0.35064935064935066,0.04142453188080046,0.05246166995042149,0.02885391847273182,1.0,0.013190034196384953,0.8376951401041361,0.7689438738047352
random_projection,silver,metallic,0.43821356237309517,0.024,0.16,0.0,0.06,0.08,0.52,0.055,0.55,0.7,0.55,9.0,0.0,0.16071428571428573,1.0,0.0,0.16071428571428573,0.03526467143924585,0.05213478689528147,0.02867413279240481,1.0,0.004396678065461651,0.8201656537048881,0.6337661708657082
random_projection,silver,metallic,0.3902135623730951,-0.024,0.16,0.0,0.06,0.17,0.36,0.025,0.32,0.7,0.75,31.0,28.0,0.8939393939393939,0.5254237288135594,0.4745762711864407,0.8939393939393939,0.06247807229956989,0.061498469413953566,0.046123852060465174,0.5254237288135594,0.015144113336590131,0.6017361746311942,0.6850345079414503
random_projection,silver,metallic,0.40221356237309513,-0.012,0.16,0.0,0.06,0.17,0.36,0.025,0.32,0.7,0.75,31.0,32.0,0.84,0.49206349206349204,0.5079365079365079,0.84,0.05993692392030843,0.06181026048904653,0.0463576953667849,0.49206349206349204,0.015144113336590131,0.8621981000959573,0.7180110057251772
random_projection,silver,metallic,0.41421356237309515,0.0,0.16,0.0,0.06,0.17,0.36,0.025,0.32,0.7,0.75,29.0,27.0,0.8615384615384616,0.5178571428571429,0.48214285714285715,0.8615384615384616,0.06472295144957896,0.06132412190208105,0.045993091426560787,0.5178571428571429,0.014167073766487542,0.8688666325674184,0.7294099295990886
random_projection,silver,metallic,0.42621356237309516,0.012,0.16,0.0,0.06,0.17,0.36,0.025,0.32,0.7,0.75,27.0,38.0,0.8666666666666667,0.4153846153846154,0.5846153846153846,0.8666666666666667,0.05260483226442007,0.06177968785130682,0.046334765888480116,0.4153846153846154,0.013190034196384953,0.8320720720742912,0.6864175729917378
random_projection,silver,metallic,0.43821356237309517,0.024,0.16,0.0,0.06,0.17,0.36,0.025,0.32,0.7,0.75,29.0,24.0,0.9464285714285714,0.5471698113207547,0.4528301886792453,0.9464285714285714,0.061531299237132006,0.06039055881458741,0.045292919110940556,0.5471698113207547,0.014167073766487542,0.6162809480455025,0.6937383548947849
random_projection,silver,metallic,0.3902135623730951,-0.024,0.16,0.0,0.06,0.17,0.36,0.1,0.32,0.44,0.35,30.0,4.0,0.5151515151515151,0.8823529411764706,0.11764705882352941,0.5151515151515151,0.08166982225982305,0.05750414373524502,0.020126450307335755,0.8823529411764706,0.014655593551538837,0.8694945292490409,0.816648912017143
random_projection,silver,metallic,0.40221356237309513,-0.012,0.16,0.0,0.06,0.17,0.36,0.1,0.32,0.44,0.35,27.0,3.0,0.5263157894736842,0.9,0.1,0.5263157894736842,0.07907148070202481,0.056945063139782176,0.01993077209892376,0.9,0.013190034196384953,0.6622685970159277,0.775902053043763
random_projection,silver,metallic,0.41421356237309515,0.0,0.16,0.0,0.06,0.17,0.36,0.1,0.32,0.44,0.35,31.0,3.0,0.44155844155844154,0.9117647058823529,0.08823529411764706,0.44155844155844154,0.08296726093838219,0.05703497795716452,0.01996224228500758,0.9117647058823529,0.015144113336590131,0.8460264166631818,0.8324645337237807
random_projection,silver,metallic,0.42621356237309516,0.012,0.16,0.0,0.06,0.17,0.36,0.1,0.32,0.44,0.35,27.0,1.0,0.417910447761194,0.9642857142857143,0.03571428571428571,0.417910447761194,0.0833635350628934,0.05544097175215358,0.019404340113253753,0.9642857142857143,0.013190034196384953,0.6257923758230484,0.7960499288612287
random_projection,silver,metallic,0.43821356237309517,0.024,0.16,0.0,0.06,0.17,0.36,0.1,0.32,0.44,0.35,26.0,1.0,0.4426229508196721,0.9629629629629629,0.037037037037037035,0.4426229508196721,0.08041698415086666,0.055944454887155215,0.019580559210504323,0.9629629629629629,0.012701514411333659,0.8667151679134777,0.8308147329664366
random_projection,silver,metallic,0.3902135623730951,-0.024,0.16,0.0,0.06,0.17,0.52,0.025,0.18,0.44,0.75,27.0,14.0,0.6612903225806451,0.6585365853658537,0.34146341463414637,0.6612903225806451,0.0653802657764957,0.05838990011081174,0.04379242508310881,0.6585365853658537,0.013190034196384953,0.7931053179769553,0.7712810326334054
random_projection,silver,metallic,0.40221356237309513,-0.012,0.16,0.0,0.06,0.17,0.52,0.025,0.18,0.44,0.75,16.0,13.0,0.5178571428571429,0.5517241379310345,0.4482758620689655,0.5178571428571429,0.06175740594269767,0.059007230887959554,0.044255423165969664,0.5517241379310345,0.007816316560820713,0.8867101439046333,0.8409507240230956
random_projection,silver,metallic,0.41421356237309515,0.0,0.16,0.0,0.06,0.17,0.52,0.025,0.18,0.44,0.75,22.0,17.0,0.5909090909090909,0.5641025641025641,0.4358974358974359,0.5909090909090909,0.06021523227559818,0.05996996766439544,0.04497747574829658,0.5641025641025641,0.01074743527112848,0.740561160538834,0.7911198330167691
random_projection,silver,metallic,0.42621356237309516,0.012,0.16,0.0,0.06,0.17,0.52,0.025,0.18,0.44,0.75,28.0,19.0,0.5595238095238095,0.5957446808510638,0.40425531914893614,0.5595238095238095,0.06456799154725575,0.060642611913448566,0.04548195893508643,0.5957446808510638,0.013678553981436248,0.8312888675113612,0.8149266428307166
random_projection,silver,metallic,0.43821356237309517,0.024,0.16,0.0,0.06,0.17,0.52,0.025,0.18,0.44,0.75,36.0,30.0,0.7586206896551724,0.5454545454545454,0.45454545454545453,0.7586206896551724,0.067782463711392,0.06252085903588554,0.046890644276914153,0.5454545454545454,0.017586712261846604,0.8549091947735167,0.7616032571040328
random_projection,silver,metallic,0.3902135623730951,-0.024,0.16,0.0,0.11,0.08,0.24,0.025,0.18,0.44,0.35,38.0,22.0,0.7894736842105263,0.6333333333333333,0.36666666666666664,0.7894736842105263,0.028884927789140608,0.055058487932645034,0.019270470776425762,0.6333333333333333,0.018563751831949193,0.8573875887219088,0.7287206961274848
random_projection,silver,metallic,0.40221356237309513,-0.012,0.16,0.0,0.11,0.08,0.24,0.025,0.18,0.44,0.35,42.0,19.0,0.8243243243243243,0.6885245901639344,0.3114754098360656,0.8243243243243243,0.03159524048484311,0.055106563305298666,0.01928729715685453,0.6885245901639344,0.02051783097215437,0.5826274629894865,0.6668633119733348
random_projection,silver,metallic,0.41421356237309515,0.0,0.16,0.0,0.11,0.08,0.24,0.025,0.18,0.44,0.35,30.0,25.0,0.859375,0.5454545454545454,0.45454545454545453,0.859375,0.0286496311826848,0.055611749483795506,0.019464112319328427,0.5454545454545454,0.014655593551538837,0.7382584575693449,0.7000531464274078
random_projection,silver,metallic,0.42621356237309516,0.012,0.16,0.0,0.11,0.08,0.24,0.025,0.18,0.44,0.35,41.0,24.0,0.8227848101265823,0.6307692307692307,0.36923076923076925,0.8227848101265823,0.03190812947069971,0.05564109092262512,0.01947438182291879,0.6307692307692307,0.020029311187103077,0.808047446923749,0.7116233494857579
random_projection,silver,metallic,0.43821356237309517,0.024,0.16,0.0,0.11,0.08,0.24,0.025,0.18,0.44,0.35,50.0,20.0,0.8536585365853658,0.7142857142857143,0.2857142857142857,0.8536585365853658,0.031249973469804196,0.055516677992327665,0.019430837297314683,0.7142857142857143,0.024425989252564728,0.8651470137442504,0.7068857249878652
random_projection,silver,metallic,0.3902135623730951,-0.024,0.16,0.0,0.11,0.08,0.24,0.1,0.18,0.44,0.55,44.0,0.0,0.6376811594202898,1.0,0.0,0.6376811594202898,0.04125895353038537,0.05318474470095449,0.02925160958552497,1.0,0.02149487054225696,0.882641900785347,0.7482264501605957
random_projection,silver,metallic,0.40221356237309513,-0.012,0.16,0.0,0.11,0.08,0.24,0.1,0.18,0.44,0.55,52.0,0.0,0.6341463414634146,1.0,0.0,0.6341463414634146,0.04215411698483861,0.05345804434208187,0.029401924388145033,1.0,0.025403028822667317,0.6098740761716539,0.7029917647151765
random_projection,silver,metallic,0.41421356237309515,0.0,0.16,0.0,0.11,0.08,0.24,0.1,0.18,0.44,0.55,32.0,0.0,0.5079365079365079,1.0,0.0,0.5079365079365079,0.03736004476893992,0.052650334827640755,0.028957684155202418,1.0,0.015632633121641426,0.882002343871837,0.7869429461822692
random_projection,silver,metallic,0.42621356237309516,0.012,0.16,0.0,0.11,0.08,0.24,0.1,0.18,0.44,0.55,35.0,0.0,0.5303030303030303,1.0,0.0,0.5303030303030303,0.036437836822817996,0.053115272883076256,0.029213400085691944,1.0,0.01709819247679531,0.613969392376756,0.7338211417177947
random_projection,silver,metallic,0.43821356237309517,0.024,0.16,0.0,0.11,0.08,0.24,0.1,0.18,0.44,0.55,43.0,0.0,0.5443037974683544,1.0,0.0,0.5443037974683544,0.039695825821198114,0.053207726072137,0.029264249339675353,1.0,0.021006350757205666,0.8561643685483626,0.7718938106234514
random_projection,silver,metallic,0.3902135623730951,-0.024,0.16,0.0,0.11,0.08,0.36,0.055,0.55,0.7,0.35,25.0,0.0,0.4032258064516129,1.0,0.0,0.4032258064516129,0.039806938367330486,0.05226430738804193,0.018292507585814674,1.0,0.012212994626282364,0.8574648487187063,0.8074299309558493
random_projection,silver,metallic,0.40221356237309513,-0.012,0.16,0.0,0.11,0.08,0.36,0.055,0.55,0.7,0.35,40.0,0.0,0.5633802816901409,1.0,0.0,0.5633802816901409,0.0395163383950978,0.052507512440004414,0.018377629354001543,1.0,0.019540791402051783,0.8748894986595099,0.770317930894731
random_projection,silver,metallic,0.41421356237309515,0.0,0.16,0.0,0.11,0.08,0.36,0.055,0.55,0.7,0.35,28.0,0.0,0.4117647058823529,1.0,0.0,0.4117647058823529,0.0408184325136735,0.05255444450305064,0.018394055576067724,1.0,0.013678553981436248,0.8831226228844216,0.8147837815835949
random_projection,silver,metallic,0.42621356237309516,0.012,0.16,0.0,0.11,0.08,0.36,0.055,0.55,0.7,0.35,31.0,0.0,0.45588235294117646,1.0,0.0,0.45588235294117646,0.03855322665021135,0.0528614998009284,0.018501524930324937,1.0,0.015144113336590131,0.7839919491497835,0.7880842382768465
random_projection,silver,metallic,0.43821356237309517,0.024,0.16,0.0,0.11,0.08,0.36,0.055,0.55,0.7,0.35,26.0,0.0,0.3880597014925373,1.0,0.0,0.3880597014925373,0.03822825524975883,0.052348612521022304,0.018322014382357806,1.0,0.012701514411333659,0.8783608626622976,0.800969226586445
random_projection,silver,metallic,0.3902135623730951,-0.024,0.16,0.007,0.025,0.08,0.36,0.025,0.18,0.44,0.75,33.0,19.0,0.7761194029850746,0.6346153846153846,0.36538461538461536,0.7761194029850746,0.03102688810981432,0.05502059943833302,0.041265449578749766,0.6346153846153846,0.01612115290669272,0.7723913832776647,0.7173923462447424
random_projection,silver,metallic,0.40221356237309513,-0.012,0.16,0.007,0.025,0.08,0.36,0.025,0.18,0.44,0.75,29.0,21.0,0.6097560975609756,0.58,0.42,0.6097560975609756,0.029245130862349332,0.05538120334501111,0.04153590250875833,0.58,0.014167073766487542,0.8143117923363751,0.7807512423033891
random_projection,silver,metallic,0.41421356237309515,0.0,0.16,0.007,0.025,0.08,0.36,0.025,0.18,0.44,0.75,35.0,19.0,0.84375,0.6481481481481481,0.35185185185185186,0.84375,0.030486117569096145,0.055078030522203766,0.04130852289165282,0.6481481481481481,0.01709819247679531,0.599921658528809,0.6665742543827861
random_projection,silver,metallic,0.42621356237309516,0.012,0.16,0.007,0.025,0.08,0.36,0.025,0.18,0.44,0.75,35.0,21.0,0.7368421052631579,0.625,0.375,0.7368421052631579,0.030133467848499632,0.05550958442918977,0.041632188321892326,0.625,0.01709819247679531,0.7427005359180053,0.7248826115118456
random_projection,silver,metallic,0.43821356237309517,0.024,0.16,0.007,0.025,0.08,0.36,0.025,0.18,0.44,0.75,36.0,25.0,0.7625,0.5901639344262295,0.4098360655737705,0.7625,0.03074688208767585,0.0557816633912241,0.041836247543418074,0.5901639344262295,0.017586712261846604,0.5970509144838678,0.6959015023210413
random_projection,silver,metallic,0.3902135623730951,-0.024,0.16,0.007,0.025,0.08,0.36,0.1,0.18,0.7,0.55,29.0,0.0,0.4084507042253521,1.0,0.0,0.4084507042253521,0.03886599327122761,0.05239290049903397,0.028816095274468687,1.0,0.014167073766487542,0.7782824863728924,0.7938679203894237
random_projection,silver,metallic,0.40221356237309513,-0.012,0.16,0.007,0.025,0.08,0.36,0.1,0.18,0.7,0.55,28.0,0.0,0.345679012345679,1.0,0.0,0.345679012345679,0.03923481472229991,0.052662748811487484,0.028964511846318118,1.0,0.013678553981436248,0.8732294125745353,0.7704276153193377
random_projection,silver,metallic,0.41421356237309515,0.0,0.16,0.007,0.025,0.08,0.36,0.1,0.18,0.7,0.55,37.0,0.0,0.5285714285714286,1.0,0.0,0.5285714285714286,0.04338331071337468,0.052932413040757874,0.02911282717241683,1.0,0.017586712261846604,0.8407084570207748,0.776336696929922
random_projection,silver,metallic,0.42621356237309516,0.012,0.16,0.007,0.025,0.08,0.36,0.1,0.18,0.7,0.55,26.0,0.0,0.4406779661016949,1.0,0.0,0.4406779661016949,0.04101539901917882,0.052791813601648405,0.029035497480906624,1.0,0.012701514411333659,0.8656764019937839,0.807098663818308
random_projection,silver,metallic,0.43821356237309517,0.024,0.16,0.007,0.025,0.08,0.36,0.1,0.18,0.7,0.55,26.0,0.0,0.38235294117647056,1.0,0.0,0.38235294117647056,0.03720458123191007,0.052272630641464826,0.028749946852805658,1.0,0.012701514411333659,0.6243117437494465,0.7523198328036979
random_projection,silver,metallic,0.3902135623730951,-0.024,0.16,0.007,0.025,0.08,0.52,0.025,0.55,0.44,0.75,19.0,11.0,0.6,0.6333333333333333,0.36666666666666664,0.6,0.03222097558244563,0.05413116704818402,0.040598375286138015,0.6333333333333333,0.009281875915974597,0.7179763079093888,0.7641308159679887
random_projection,silver,metallic,0.40221356237309513,-0.012,0.16,0.007,0.025,0.08,0.52,0.025,0.55,0.44,0.75,22.0,21.0,0.6417910447761194,0.5116279069767442,0.4883720930232558,0.6417910447761194,0.028608822241591957,0.055205464715035714,0.04140409853627679,0.5116279069767442,0.01074743527112848,0.8203618552225224,0.7633895361235372
