branch,anchor,alpha,offset,window_width,beta,score_a,score_b,score_c,score_d,score_e,score_f,write_count,witness_count,activity_rate,delayed_retention,witness_conversion_proxy,write_persistence,pollution,overload_rate,phase_lock_resistance,generic_score
boundary_pocket,random_cf_1,0.447798008790026,3.469446951953614e-18,0.16,0.0,0.14,0.94,0.62,0.08,1.1,,0.0,153.0,0.0498046875,0.0,0.0,0.0,0.0,0.0,0.6855744190327027,0.3530822315621946
boundary_pocket,random_cf_1,0.459798008790026,0.012000000000000004,0.16,0.0,0.14,0.94,0.62,0.08,1.1,,0.0,92.0,0.029947916666666668,0.0,0.0,0.0,0.0,0.0,0.477638814198038,0.2825154349569017
boundary_pocket,random_cf_1,0.47179800879002604,0.024000000000000004,0.16,0.0,0.14,0.94,0.62,0.08,1.1,,0.0,110.0,0.035807291666666664,0.0,0.0,0.0,0.0,0.0,0.7399628222575279,0.3475509354799895
boundary_pocket,random_cf_1,0.483798008790026,0.036000000000000004,0.16,0.0,0.14,0.94,0.62,0.08,1.1,,0.0,137.0,0.044596354166666664,0.0,0.0,0.0,0.0,0.0,0.7483700377753358,0.3603868510189072
boundary_pocket,random_cf_1,0.41179800879002604,-0.036,0.16,0.0,0.24,0.88,0.8,0.14,1.1,,0.0,329.0,0.10709635416666667,0.0,0.0,0.0,0.0,0.0,0.5239304790051689,0.32139426267280385
boundary_pocket,random_cf_1,0.423798008790026,-0.023999999999999997,0.16,0.0,0.24,0.88,0.8,0.14,1.1,,0.0,307.0,0.09993489583333333,0.0,0.0,0.0,0.0,0.0,0.6752962601509309,0.3636465574415382
boundary_pocket,random_cf_1,0.435798008790026,-0.011999999999999997,0.16,0.0,0.24,0.88,0.8,0.14,1.1,,0.0,284.0,0.09244791666666667,0.0,0.0,0.0,0.0,0.0,0.6692463453072002,0.37167430013425073
boundary_pocket,random_cf_1,0.447798008790026,3.469446951953614e-18,0.16,0.0,0.24,0.88,0.8,0.14,1.1,,0.0,254.0,0.08268229166666667,0.0,0.0,0.0,0.0,0.0,0.6028951332445238,0.36928406473046194
boundary_pocket,random_cf_1,0.459798008790026,0.012000000000000004,0.16,0.0,0.24,0.88,0.8,0.14,1.1,,0.0,211.0,0.06868489583333333,0.0,0.0,0.0,0.0,0.0,0.4282365985838493,0.3200681714801135
boundary_pocket,random_cf_1,0.47179800879002604,0.024000000000000004,0.16,0.0,0.24,0.88,0.8,0.14,1.1,,0.0,177.0,0.0576171875,0.0,0.0,0.0,0.0,0.0,0.7205780911913008,0.3705486644370862
boundary_pocket,random_cf_1,0.483798008790026,0.036000000000000004,0.16,0.0,0.24,0.88,0.8,0.14,1.1,,0.0,139.0,0.045247395833333336,0.0,0.0,0.0,0.0,0.0,0.735687325288046,0.3584104563550368
boundary_pocket,random_cf_1,0.41179800879002604,-0.036,0.16,0.0,0.24,0.94,0.45,0.08,1.1,,0.0,1.0,0.0003255208333333333,0.0,0.0,0.0,0.0,0.0,0.6663406865072905,0.28700185207327056
boundary_pocket,random_cf_1,0.423798008790026,-0.023999999999999997,0.16,0.0,0.24,0.94,0.45,0.08,1.1,,1.0,27.0,0.009114583333333334,0.03571428571428571,0.0,0.0,0.00032562683165092806,0.0,0.49869014582898874,0.2667932968167978
boundary_pocket,random_cf_1,0.435798008790026,-0.011999999999999997,0.16,0.0,0.24,0.94,0.45,0.08,1.1,,0.0,1.0,0.0003255208333333333,0.0,0.0,0.0,0.0,0.0,0.6663410751677883,0.28700193757858006
boundary_pocket,random_cf_1,0.447798008790026,3.469446951953614e-18,0.16,0.0,0.24,0.94,0.45,0.08,1.1,,8.0,33.0,0.013346354166666666,0.1951219512195122,0.0,0.0,0.0026050146532074245,0.0,0.752026436549068,0.35313986977199363
boundary_pocket,random_cf_1,0.459798008790026,0.012000000000000004,0.16,0.0,0.24,0.94,0.45,0.08,1.1,,21.0,63.0,0.02734375,0.25,0.0,0.0,0.006838163464669489,0.0,0.523447207443555,0.32879102006040856
boundary_pocket,random_cf_1,0.47179800879002604,0.024000000000000004,0.16,0.0,0.24,0.94,0.45,0.08,1.1,,35.0,106.0,0.0458984375,0.24822695035460993,0.0,0.3142857142857143,0.007815043959622273,0.0,0.7484478999976207,0.45769412198587295
boundary_pocket,random_cf_1,0.483798008790026,0.036000000000000004,0.16,0.0,0.24,0.94,0.45,0.08,1.1,,33.0,105.0,0.044921875,0.2391304347826087,0.0,0.24242424242424243,0.0081406707912732,0.0,0.754062486775795,0.4432920703789541
boundary_pocket,random_cf_1,0.41179800879002604,-0.036,0.16,0.0,0.24,0.94,0.62,0.08,1.1,,0.0,1.0,0.0003255208333333333,0.0,0.0,0.0,0.0,0.0,0.6663406865072905,0.28700185207327056
boundary_pocket,random_cf_1,0.423798008790026,-0.023999999999999997,0.16,0.0,0.24,0.94,0.62,0.08,1.1,,0.0,26.0,0.008463541666666666,0.0,0.0,0.0,0.0,0.0,0.49649381031572226,0.2598080653527922
boundary_pocket,random_cf_1,0.435798008790026,-0.011999999999999997,0.16,0.0,0.24,0.94,0.62,0.08,1.1,,0.0,1.0,0.0003255208333333333,0.0,0.0,0.0,0.0,0.0,0.6663410751677883,0.28700193757858006
boundary_pocket,random_cf_1,0.447798008790026,3.469446951953614e-18,0.16,0.0,0.24,0.94,0.62,0.08,1.1,,0.0,22.0,0.007161458333333333,0.0,0.0,0.0,0.0,0.0,0.6263905770056415,0.2867577498579078
boundary_pocket,random_cf_1,0.459798008790026,0.012000000000000004,0.16,0.0,0.24,0.94,0.62,0.08,1.1,,0.0,38.0,0.012369791666666666,0.0,0.0,0.0,0.0,0.0,0.5259197915977307,0.2711645937348341
boundary_pocket,random_cf_1,0.47179800879002604,0.024000000000000004,0.16,0.0,0.24,0.94,0.62,0.08,1.1,,2.0,55.0,0.0185546875,0.03508771929824561,0.0,0.0,0.0006512536633018561,0.0,0.5306117035054865,0.28548986894086215
boundary_pocket,random_cf_1,0.483798008790026,0.036000000000000004,0.16,0.0,0.24,0.94,0.62,0.08,1.1,,0.0,54.0,0.017578125,0.0,0.0,0.0,0.0,0.0,0.7836459682531078,0.3343747692656837
boundary_pocket,random_cf_1,0.41179800879002604,-0.036,0.16,0.0,0.24,0.94,0.62,0.08,1.45,,0.0,1.0,0.0003255208333333333,0.0,0.0,0.0,0.0,0.0,0.6663406865072905,0.28700185207327056
boundary_pocket,random_cf_1,0.423798008790026,-0.023999999999999997,0.16,0.0,0.24,0.94,0.62,0.08,1.45,,0.0,26.0,0.008463541666666666,0.0,0.0,0.0,0.0,0.0,0.49649381031572226,0.2598080653527922
boundary_pocket,random_cf_1,0.435798008790026,-0.011999999999999997,0.16,0.0,0.24,0.94,0.62,0.08,1.45,,0.0,1.0,0.0003255208333333333,0.0,0.0,0.0,0.0,0.0,0.6663410751677883,0.28700193757858006
boundary_pocket,random_cf_1,0.447798008790026,3.469446951953614e-18,0.16,0.0,0.24,0.94,0.62,0.08,1.45,,0.0,22.0,0.007161458333333333,0.0,0.0,0.0,0.0,0.0,0.6263905770056415,0.2867577498579078
boundary_pocket,random_cf_1,0.459798008790026,0.012000000000000004,0.16,0.0,0.24,0.94,0.62,0.08,1.45,,0.0,38.0,0.012369791666666666,0.0,0.0,0.0,0.0,0.0,0.5259197915977307,0.2711645937348341
boundary_pocket,random_cf_1,0.47179800879002604,0.024000000000000004,0.16,0.0,0.24,0.94,0.62,0.08,1.45,,2.0,55.0,0.0185546875,0.03508771929824561,0.0,0.0,0.0006512536633018561,0.0,0.5306117035054865,0.28548986894086215
boundary_pocket,random_cf_1,0.483798008790026,0.036000000000000004,0.16,0.0,0.24,0.94,0.62,0.08,1.45,,0.0,54.0,0.017578125,0.0,0.0,0.0,0.0,0.0,0.7836459682531078,0.3343747692656837
boundary_pocket,random_cf_1,0.41179800879002604,-0.036,0.16,0.0,0.24,0.98,0.45,0.14,1.1,,73.0,92.0,0.0537109375,0.44242424242424244,0.0,0.0273972602739726,0.02311950504721589,0.0,0.7392277919718149,0.4436386113422159
boundary_pocket,random_cf_1,0.423798008790026,-0.023999999999999997,0.16,0.0,0.24,0.98,0.45,0.14,1.1,,77.0,89.0,0.054036458333333336,0.463855421686747,0.0,0.05194805194805195,0.02377075871051775,0.0,0.8084658576851672,0.4670739177310909
boundary_pocket,random_cf_1,0.435798008790026,-0.011999999999999997,0.16,0.0,0.24,0.98,0.45,0.14,1.1,,76.0,77.0,0.0498046875,0.49673202614379086,0.0,0.10526315789473684,0.022142624552263106,0.0,0.6950339480624379,0.45181641058861444
boundary_pocket,random_cf_1,0.447798008790026,3.469446951953614e-18,0.16,0.0,0.24,0.98,0.45,0.14,1.1,,75.0,78.0,0.0498046875,0.49019607843137253,0.0,0.28,0.017583848909150115,0.0,0.6555387073956735,0.4738990396383358
boundary_pocket,random_cf_1,0.459798008790026,0.012000000000000004,0.16,0.0,0.24,0.98,0.45,0.14,1.1,,68.0,82.0,0.048828125,0.4533333333333333,0.0,0.4117647058823529,0.013025073266037121,0.0,0.7598221574908227,0.513805005428855
boundary_pocket,random_cf_1,0.47179800879002604,0.024000000000000004,0.16,0.0,0.24,0.98,0.45,0.14,1.1,,69.0,83.0,0.049479166666666664,0.45394736842105265,0.08433734939759036,0.6811594202898551,0.007163790296320417,0.0,0.7367810415934744,0.5754754287392525
boundary_pocket,random_cf_1,0.483798008790026,0.036000000000000004,0.16,0.0,0.24,0.98,0.45,0.14,1.1,,72.0,76.0,0.048177083333333336,0.4864864864864865,0.013157894736842105,0.6111111111111112,0.010420058612829698,0.0,0.7411625885960218,0.5529129357539715
boundary_pocket,random_cf_1,0.41179800879002604,-0.036,0.16,0.0,0.24,0.98,0.8,0.08,1.1,,10.0,11.0,0.0068359375,0.47619047619047616,0.0,0.0,0.0032562683165092803,0.0,0.5747101442910945,0.35091112834419624
boundary_pocket,random_cf_1,0.423798008790026,-0.023999999999999997,0.16,0.0,0.24,0.98,0.8,0.08,1.1,,24.0,28.0,0.016927083333333332,0.46153846153846156,0.0,0.0,0.007815043959622273,0.0,0.5898053123915281,0.3641369732221869
boundary_pocket,random_cf_1,0.435798008790026,-0.011999999999999997,0.16,0.0,0.24,0.98,0.8,0.08,1.1,,10.0,11.0,0.0068359375,0.47619047619047616,0.0,0.0,0.0032562683165092803,0.0,0.5602607123552323,0.34773225331830654
boundary_pocket,random_cf_1,0.447798008790026,3.469446951953614e-18,0.16,0.0,0.24,0.98,0.8,0.08,1.1,,19.0,20.0,0.0126953125,0.48717948717948717,0.0,0.10526315789473684,0.005535656138065777,0.0,0.583747714716214,0.3807468717412924
boundary_pocket,random_cf_1,0.459798008790026,0.012000000000000004,0.16,0.0,0.24,0.98,0.8,0.08,1.1,,19.0,23.0,0.013671875,0.4523809523809524,0.0,0.2631578947368421,0.004558775643112993,0.0,0.5575295332965919,0.39913101245738514
boundary_pocket,random_cf_1,0.47179800879002604,0.024000000000000004,0.16,0.0,0.24,0.98,0.8,0.08,1.1,,28.0,30.0,0.018880208333333332,0.4827586206896552,0.0,0.25,0.006838163464669489,0.0,0.7951428756583035,0.4602260192946648
boundary_pocket,random_cf_1,0.483798008790026,0.036000000000000004,0.16,0.0,0.24,0.98,0.8,0.08,1.1,,29.0,30.0,0.019205729166666668,0.4915254237288136,0.0,0.2413793103448276,0.007163790296320417,0.0,0.7859965339984759,0.4584456393729715
boundary_pocket,random_cf_1,0.41179800879002604,-0.036,0.16,0.0,0.24,0.98,0.8,0.14,1.45,,10.0,29.0,0.0126953125,0.2564102564102564,0.0,0.0,0.0032562683165092803,0.0,0.7804257803315613,0.3683279518582638
boundary_pocket,random_cf_1,0.423798008790026,-0.023999999999999997,0.16,0.0,0.24,0.98,0.8,0.14,1.45,,24.0,31.0,0.017903645833333332,0.43636363636363634,0.0,0.0,0.007815043959622273,0.0,0.5835739477219484,0.35995880409190734
boundary_pocket,random_cf_1,0.435798008790026,-0.011999999999999997,0.16,0.0,0.24,0.98,0.8,0.14,1.45,,10.0,11.0,0.0068359375,0.47619047619047616,0.0,0.0,0.0032562683165092803,0.0,0.5602607123552323,0.34773225331830654
boundary_pocket,random_cf_1,0.447798008790026,3.469446951953614e-18,0.16,0.0,0.24,0.98,0.8,0.14,1.45,,19.0,21.0,0.013020833333333334,0.475,0.0,0.10526315789473684,0.005535656138065777,0.0,0.5802020729745745,0.3784250136510804
boundary_pocket,random_cf_1,0.459798008790026,0.012000000000000004,0.16,0.0,0.24,0.98,0.8,0.14,1.45,,19.0,27.0,0.014973958333333334,0.41304347826086957,0.0,0.2631578947368421,0.004558775643112993,0.0,0.5515807561047807,0.3931558897826401
boundary_pocket,random_cf_1,0.47179800879002604,0.024000000000000004,0.16,0.0,0.24,0.98,0.8,0.14,1.45,,28.0,30.0,0.018880208333333332,0.4827586206896552,0.0,0.25,0.006838163464669489,0.0,0.7951171089258489,0.46022035061352473
boundary_pocket,random_cf_1,0.483798008790026,0.036000000000000004,0.16,0.0,0.24,0.98,0.8,0.14,1.45,,29.0,30.0,0.019205729166666668,0.4915254237288136,0.0,0.2413793103448276,0.007163790296320417,0.0,0.7859965339984759,0.4584456393729715
boundary_pocket,random_cf_1,0.41179800879002604,-0.036,0.16,0.0,0.36,0.88,0.45,0.08,1.1,,0.0,119.0,0.038736979166666664,0.0,0.0,0.0,0.0,0.0,0.5964101179951207,0.3196314499172599
boundary_pocket,random_cf_1,0.423798008790026,-0.023999999999999997,0.16,0.0,0.36,0.88,0.45,0.08,1.1,,0.0,138.0,0.044921875,0.0,0.0,0.0,0.0,0.0,0.7280154302462094,0.3563157384041661
boundary_pocket,random_cf_1,0.435798008790026,-0.011999999999999997,0.16,0.0,0.36,0.88,0.45,0.08,1.1,,0.0,144.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.7340850689811778,0.36009246517585913
boundary_pocket,random_cf_1,0.447798008790026,3.469446951953614e-18,0.16,0.0,0.36,0.88,0.45,0.08,1.1,,12.0,136.0,0.048177083333333336,0.08108108108108109,0.0,0.0,0.0039075219798111365,0.0,0.6962825226547478,0.3660638803652993
boundary_pocket,random_cf_1,0.459798008790026,0.012000000000000004,0.16,0.0,0.36,0.88,0.45,0.08,1.1,,37.0,188.0,0.0732421875,0.16444444444444445,0.03723404255319149,0.10810810810810811,0.010745685444480626,0.0,0.4510302781540634,0.3831371198145444
boundary_pocket,random_cf_1,0.47179800879002604,0.024000000000000004,0.16,0.0,0.36,0.88,0.45,0.08,1.1,,48.0,185.0,0.07584635416666667,0.20600858369098712,0.04864864864864865,0.5,0.007815043959622273,0.0,0.7252421614414355,0.526427117828967
boundary_pocket,random_cf_1,0.483798008790026,0.036000000000000004,0.16,0.0,0.36,0.88,0.45,0.08,1.1,,58.0,146.0,0.06640625,0.28431372549019607,0.08904109589041095,0.6724137931034483,0.006186909801367633,0.0,0.7278444852588284,0.566971544487967
boundary_pocket,random_cf_1,0.41179800879002604,-0.036,0.16,0.0,0.36,0.94,0.45,0.08,1.1,,67.0,80.0,0.0478515625,0.4557823129251701,0.0,0.0,0.02181699772061218,0.0,0.6758363697288927,0.4196782647157346
boundary_pocket,random_cf_1,0.423798008790026,-0.023999999999999997,0.16,0.0,0.36,0.94,0.45,0.08,1.1,,68.0,78.0,0.047526041666666664,0.4657534246575342,0.0,0.08823529411764706,0.020188863562357537,0.0,0.8256673749412221,0.4698421663717955
boundary_pocket,random_cf_1,0.435798008790026,-0.011999999999999997,0.16,0.0,0.36,0.94,0.45,0.08,1.1,,62.0,65.0,0.041341145833333336,0.4881889763779528,0.0,0.0967741935483871,0.01823510257245197,0.0,0.7576469643012343,0.45242954729132423
boundary_pocket,random_cf_1,0.447798008790026,3.469446951953614e-18,0.16,0.0,0.36,0.94,0.45,0.08,1.1,,63.0,68.0,0.042643229166666664,0.48091603053435117,0.04411764705882353,0.25396825396825395,0.015304461087593618,0.0,0.6884166560942993,0.47501572392361824
boundary_pocket,random_cf_1,0.459798008790026,0.012000000000000004,0.16,0.0,0.36,0.94,0.45,0.08,1.1,,68.0,96.0,0.053385416666666664,0.4146341463414634,0.09375,0.4852941176470588,0.011396939107782481,0.0,0.7223123685343438,0.5371731413733711
boundary_pocket,random_cf_1,0.47179800879002604,0.024000000000000004,0.16,0.0,0.36,0.94,0.45,0.08,1.1,,71.0,104.0,0.056966145833333336,0.4057142857142857,0.10576923076923077,0.6197183098591549,0.008791924454575058,0.0,0.7111556929148892,0.5645760084193561
boundary_pocket,random_cf_1,0.483798008790026,0.036000000000000004,0.16,0.0,0.36,0.94,0.45,0.08,1.1,,78.0,124.0,0.06575520833333333,0.38613861386138615,0.1935483870967742,0.5128205128205128,0.012373819602735266,0.0,0.7238824769935555,0.5732577977318989
boundary_pocket,random_cf_1,0.41179800879002604,-0.036,0.16,0.0,0.36,0.94,0.8,0.14,1.45,,0.0,27.0,0.0087890625,0.0,0.0,0.0,0.0,0.0,0.6283754041462335,0.28922891703717135
boundary_pocket,random_cf_1,0.423798008790026,-0.023999999999999997,0.16,0.0,0.36,0.94,0.8,0.14,1.45,,0.0,43.0,0.013997395833333334,0.0,0.0,0.0,0.0,0.0,0.48469302040025974,0.26412920927972383
boundary_pocket,random_cf_1,0.435798008790026,-0.011999999999999997,0.16,0.0,0.36,0.94,0.8,0.14,1.45,,0.0,13.0,0.004231770833333333,0.0,0.0,0.0,0.0,0.0,0.6034802502162959,0.2780553685892518
boundary_pocket,random_cf_1,0.447798008790026,3.469446951953614e-18,0.16,0.0,0.36,0.94,0.8,0.14,1.45,,0.0,39.0,0.0126953125,0.0,0.0,0.0,0.0,0.0,0.7454181616823188,0.31986113619511014
boundary_pocket,random_cf_1,0.459798008790026,0.012000000000000004,0.16,0.0,0.36,0.94,0.8,0.14,1.45,,10.0,62.0,0.0234375,0.1388888888888889,0.0,0.0,0.0032562683165092803,0.0,0.5107906164640839,0.3036325313789999
boundary_pocket,random_cf_1,0.47179800879002604,0.024000000000000004,0.16,0.0,0.36,0.94,0.8,0.14,1.45,,12.0,88.0,0.032552083333333336,0.12,0.0,0.0,0.0039075219798111365,0.0,0.5383872052746763,0.3180226875687106
boundary_pocket,random_cf_1,0.483798008790026,0.036000000000000004,0.16,0.0,0.36,0.94,0.8,0.14,1.45,,10.0,97.0,0.034830729166666664,0.09345794392523364,0.0,0.0,0.0032562683165092803,0.0,0.807013801561181,0.3757742173645098
boundary_pocket,random_cf_1,0.41179800879002604,-0.036,0.16,0.0,0.36,0.98,0.62,0.14,1.1,,92.0,93.0,0.060221354166666664,0.4972972972972973,0.0,0.021739130434782608,0.029306414848583522,0.0,0.7476366940667949,0.46089286326096995
boundary_pocket,random_cf_1,0.423798008790026,-0.023999999999999997,0.16,0.0,0.36,0.98,0.62,0.14,1.1,,91.0,94.0,0.060221354166666664,0.4918918918918919,0.0,0.04395604395604396,0.02832953435363074,0.0,0.775697001122119,0.47027846082169966
boundary_pocket,random_cf_1,0.435798008790026,-0.011999999999999997,0.16,0.0,0.36,0.98,0.62,0.14,1.1,,87.0,88.0,0.056966145833333336,0.49714285714285716,0.0,0.08045977011494253,0.026050146532074242,0.0,0.7479090743997627,0.46768928270059534
boundary_pocket,random_cf_1,0.447798008790026,3.469446951953614e-18,0.16,0.0,0.36,0.98,0.62,0.14,1.1,,88.0,88.0,0.057291666666666664,0.5,0.03409090909090909,0.18181818181818182,0.023445131878866817,0.0,0.6403662504255674,0.4701650024221034
boundary_pocket,random_cf_1,0.459798008790026,0.012000000000000004,0.16,0.0,0.36,0.98,0.62,0.14,1.1,,82.0,89.0,0.0556640625,0.47953216374269003,0.033707865168539325,0.4634146341463415,0.014327580592640833,0.0,0.7661572117622352,0.5438698116441603
boundary_pocket,random_cf_1,0.47179800879002604,0.024000000000000004,0.16,0.0,0.36,0.98,0.62,0.14,1.1,,84.0,86.0,0.055338541666666664,0.49411764705882355,0.18604651162790697,0.5952380952380952,0.011071312276131553,0.0,0.7484828848257592,0.5963646897607602
boundary_pocket,random_cf_1,0.483798008790026,0.036000000000000004,0.16,0.0,0.36,0.98,0.62,0.14,1.1,,82.0,83.0,0.0537109375,0.49696969696969695,0.1566265060240964,0.6707317073170732,0.010745685444480626,0.0,0.7604383236243498,0.6051476082738425
boundary_pocket,random_cf_1,0.41179800879002604,-0.036,0.16,0.0,0.36,0.98,0.8,0.14,1.45,,59.0,60.0,0.038736979166666664,0.4957983193277311,0.0,0.01694915254237288,0.018886356235753826,0.0,0.5895411511359983,0.39898794725945674
boundary_pocket,random_cf_1,0.423798008790026,-0.023999999999999997,0.16,0.0,0.36,0.98,0.8,0.14,1.45,,58.0,62.0,0.0390625,0.48333333333333334,0.0,0.08620689655172414,0.017258222077499184,0.0,0.8384304576431149,0.46475274262792904
boundary_pocket,random_cf_1,0.435798008790026,-0.011999999999999997,0.16,0.0,0.36,0.98,0.8,0.14,1.45,,56.0,57.0,0.036783854166666664,0.49557522123893805,0.0,0.07142857142857142,0.016932595245848257,0.0,0.7454357288681761,0.4407702486950371
boundary_pocket,random_cf_1,0.447798008790026,3.469446951953614e-18,0.16,0.0,0.36,0.98,0.8,0.14,1.45,,57.0,58.0,0.037434895833333336,0.4956521739130435,0.0,0.14035087719298245,0.015955714750895474,0.0,0.6870475301373358,0.4412351249626327
boundary_pocket,random_cf_1,0.459798008790026,0.012000000000000004,0.16,0.0,0.36,0.98,0.8,0.14,1.45,,57.0,61.0,0.038411458333333336,0.4830508474576271,0.0,0.38596491228070173,0.011396939107782481,0.0,0.8065298919146395,0.5113009638130115
boundary_pocket,random_cf_1,0.47179800879002604,0.024000000000000004,0.16,0.0,0.36,0.98,0.8,0.14,1.45,,57.0,59.0,0.037760416666666664,0.49137931034482757,0.0,0.40350877192982454,0.011071312276131553,0.0,0.7646538593555291,0.5057909335120001
boundary_pocket,random_cf_1,0.483798008790026,0.036000000000000004,0.16,0.0,0.36,0.98,0.8,0.14,1.45,,56.0,57.0,0.036783854166666664,0.49557522123893805,0.0,0.5714285714285714,0.007815043959622273,0.0,0.8239052469186956,0.5487629467690496
boundary_pocket,random_cf_1,0.41179800879002604,-0.036,0.16,0.011,0.14,0.88,0.45,0.14,1.45,,0.0,326.0,0.10611979166666667,0.0,0.0,0.0,0.0,0.0,0.4781372768385953,0.31254046132115765
boundary_pocket,random_cf_1,0.423798008790026,-0.023999999999999997,0.16,0.011,0.14,0.88,0.45,0.14,1.45,,0.0,319.0,0.10384114583333333,0.0,0.0,0.0,0.0,0.0,0.3502029679011055,0.2872432206465766
boundary_pocket,random_cf_1,0.435798008790026,-0.011999999999999997,0.16,0.011,0.14,0.88,0.45,0.14,1.45,,0.0,286.0,0.09309895833333333,0.0,0.0,0.0,0.0,0.0,0.6196975271459619,0.359959758055445
boundary_pocket,random_cf_1,0.447798008790026,3.469446951953614e-18,0.16,0.011,0.14,0.88,0.45,0.14,1.45,,0.0,254.0,0.08268229166666667,0.0,0.0,0.0,0.0,0.0,0.5443571185534171,0.35640570149841844
boundary_pocket,random_cf_1,0.459798008790026,0.012000000000000004,0.16,0.011,0.14,0.88,0.45,0.14,1.45,,0.0,207.0,0.0673828125,0.0,0.0,0.0,0.0,0.0,0.40534947336659954,0.3134053997656519
boundary_pocket,random_cf_1,0.47179800879002604,0.024000000000000004,0.16,0.011,0.14,0.88,0.45,0.14,1.45,,0.0,183.0,0.0595703125,0.0,0.0,0.0,0.0,0.0,0.6901806939926853,0.3663026433033908
boundary_pocket,random_cf_1,0.483798008790026,0.036000000000000004,0.16,0.011,0.14,0.88,0.45,0.14,1.45,,0.0,156.0,0.05078125,0.0,0.0,0.0,0.0,0.0,0.7199600698285611,0.3618677778622834
boundary_pocket,random_cf_1,0.41179800879002604,-0.036,0.16,0.011,0.14,0.88,0.62,0.14,1.1,,0.0,326.0,0.10611979166666667,0.0,0.0,0.0,0.0,0.0,0.4781372768385953,0.31254046132115765
