flow,family,alpha,offset,window_width,beta,drift,membrane_gain,membrane_decay,write_threshold,overload_threshold,stability_window,write_count,witness_count,release_count,overload_count,witness_conversion,delayed_retention,release_rate,overload_rate,mean_crossing_quality,pollution,phase_lock_resistance,composite_score
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.26,0.011,0.003,0.3,0.9,0.68,1.15,9,0.0,0.0,620.0,434.0,0.0,0.0,0.5882352941176471,0.4117647058823529,0.35128343838209586,0.0,0.8501711705662869,0.46732701685219585
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.26,0.011,0.003,0.3,0.9,0.68,1.15,9,0.0,0.0,676.0,426.0,0.0,0.0,0.6134301270417423,0.38656987295825773,0.41007882922692446,0.0,0.7561031924259656,0.4561147934089761
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.26,0.011,0.003,0.3,0.9,0.68,1.15,9,0.0,0.0,683.0,417.0,0.0,0.0,0.6209090909090909,0.3790909090909091,0.47007966511804455,0.0,0.7504194711107731,0.4625529432710011
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.26,0.011,0.003,0.3,0.9,0.68,1.15,9,0.0,0.0,686.0,403.0,0.0,0.0,0.6299357208448118,0.37006427915518825,0.48981316991758067,0.0,0.7704255056320871,0.4691111045745631
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.26,0.011,0.003,0.3,0.9,0.68,1.15,9,0.0,0.0,669.0,390.0,0.0,0.0,0.6317280453257791,0.36827195467422097,0.4852896232792579,0.0,0.7647108305018998,0.467420649463545
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.26,0.011,0.003,0.3,0.9,0.68,1.15,9,0.0,0.0,654.0,349.0,0.0,0.0,0.6520438683948155,0.34795613160518446,0.5459985447882938,0.0,0.5922943222059562,0.44072912122367613
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.0,0.18,0.82,0.68,1.75,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.388536821537627,0.0,0.586000868146106,0.4232672763214246
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.0,0.18,0.82,0.68,1.75,9,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.4656731431425346,0.0,0.5855126835309485,0.43281167959900657
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.0,0.18,0.82,0.68,1.75,9,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.4826370055704305,0.0,0.5677805381212546,0.43138573332055474
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.0,0.18,0.82,0.68,1.75,9,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.514704541198121,0.0,0.6154447858021068,0.44492702481018653
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.0,0.18,0.82,0.68,1.75,9,0.0,1.0,525.0,0.0,0.0,0.0,0.9980988593155894,0.0,0.5435483313014217,0.0,0.5765989847562951,0.44093444102553375
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.0,0.18,0.82,0.68,1.75,9,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.6197273351418613,0.0,0.3865315883303757,0.4122722345588078
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.0,0.18,0.82,0.68,1.75,9,0.0,0.0,502.0,0.0,0.0,0.0,1.0,0.0,0.6494655660851465,0.0,0.5342775935654172,0.4455387144737267
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.0,0.18,0.9,0.68,1.15,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.388536821537627,0.0,0.586000868146106,0.4232672763214246
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.0,0.18,0.9,0.68,1.15,9,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.4656731431425346,0.0,0.5855126835309485,0.43281167959900657
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.0,0.18,0.9,0.68,1.15,9,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.4826370055704305,0.0,0.5677805381212546,0.43138573332055474
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.0,0.18,0.9,0.68,1.15,9,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.514704541198121,0.0,0.6154447858021068,0.44492702481018653
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.0,0.18,0.9,0.68,1.15,9,0.0,1.0,525.0,0.0,0.0,0.0,0.9980988593155894,0.0,0.5435483313014217,0.0,0.5765989847562951,0.44093444102553375
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.0,0.18,0.9,0.68,1.15,9,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.6197273351418613,0.0,0.3865315883303757,0.4122722345588078
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.0,0.18,0.9,0.68,1.15,9,0.0,0.0,502.0,0.0,0.0,0.0,1.0,0.0,0.6494655660851465,0.0,0.5342775935654172,0.4455387144737267
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.0,0.18,0.96,0.38,1.4,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.388536821537627,0.0,0.586000868146106,0.4232672763214246
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.0,0.18,0.96,0.38,1.4,9,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.4656731431425346,0.0,0.5855126835309485,0.43281167959900657
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.0,0.18,0.96,0.38,1.4,9,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.4826370055704305,0.0,0.5677805381212546,0.43138573332055474
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.0,0.18,0.96,0.38,1.4,9,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.514704541198121,0.0,0.6154447858021068,0.44492702481018653
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.0,0.18,0.96,0.38,1.4,9,0.0,1.0,525.0,0.0,0.0,0.0,0.9980988593155894,0.0,0.5435483313014217,0.0,0.5765989847562951,0.44093444102553375
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.0,0.18,0.96,0.38,1.4,9,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.6197273351418613,0.0,0.3865315883303757,0.4122722345588078
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.0,0.18,0.96,0.38,1.4,9,0.0,0.0,493.0,9.0,0.0,0.0,0.9820717131474104,0.017928286852589643,0.6395247110581062,0.0,0.5767600151726178,0.4526133090482609
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.0,0.3,0.82,0.38,1.4,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.4434425673183523,0.0,0.586000868146106,0.4301304945440152
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.0,0.3,0.82,0.38,1.4,5,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.4998488608342004,0.0,0.5855126835309485,0.43708364431046476
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.0,0.3,0.82,0.38,1.4,5,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.5096984369524429,0.0,0.5677805381212546,0.4347684122433063
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.0,0.3,0.82,0.38,1.4,5,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.5333344725282447,0.0,0.6154447858021068,0.4472557662264519
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.0,0.3,0.82,0.38,1.4,5,0.0,1.0,525.0,0.0,0.0,0.0,0.9980988593155894,0.0,0.5350721675508517,0.0,0.5765989847562951,0.43987492055671246
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.0,0.3,0.82,0.38,1.4,5,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.5895187087942798,0.0,0.3865315883303757,0.40849615626536007
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.0,0.3,0.82,0.38,1.4,5,0.0,0.0,502.0,0.0,0.0,0.0,1.0,0.0,0.6397624132004465,0.0,0.5342775935654172,0.4443258203631393
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.0,0.3,0.9,0.52,1.15,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.4434425673183523,0.0,0.586000868146106,0.4301304945440152
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.0,0.3,0.9,0.52,1.15,5,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.4998488608342004,0.0,0.5855126835309485,0.43708364431046476
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.0,0.3,0.9,0.52,1.15,5,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.5096984369524429,0.0,0.5677805381212546,0.4347684122433063
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.0,0.3,0.9,0.52,1.15,5,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.5333344725282447,0.0,0.6154447858021068,0.4472557662264519
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.0,0.3,0.9,0.52,1.15,5,0.0,1.0,525.0,0.0,0.0,0.0,0.9980988593155894,0.0,0.5350721675508517,0.0,0.5765989847562951,0.43987492055671246
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.0,0.3,0.9,0.52,1.15,5,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.5895187087942798,0.0,0.3865315883303757,0.40849615626536007
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.0,0.3,0.9,0.52,1.15,5,0.0,0.0,494.0,8.0,0.0,0.0,0.9840637450199203,0.01593625498007968,0.6320170142169936,0.0,0.5738318160447817,0.45110912743627973
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.0,0.3,0.9,0.68,1.15,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.4434425673183523,0.0,0.586000868146106,0.4301304945440152
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.0,0.3,0.9,0.68,1.15,5,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.4998488608342004,0.0,0.5855126835309485,0.43708364431046476
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.0,0.3,0.9,0.68,1.15,5,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.5096984369524429,0.0,0.5677805381212546,0.4347684122433063
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.0,0.3,0.9,0.68,1.15,5,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.5333344725282447,0.0,0.6154447858021068,0.4472557662264519
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.0,0.3,0.9,0.68,1.15,5,0.0,1.0,525.0,0.0,0.0,0.0,0.9980988593155894,0.0,0.5350721675508517,0.0,0.5765989847562951,0.43987492055671246
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.0,0.3,0.9,0.68,1.15,5,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.5895187087942798,0.0,0.3865315883303757,0.40849615626536007
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.0,0.3,0.9,0.68,1.15,5,0.0,0.0,494.0,8.0,0.0,0.0,0.9840637450199203,0.01593625498007968,0.6320170142169936,0.0,0.5738318160447817,0.45110912743627973
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.0,0.3,0.9,0.68,1.75,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.388536821537627,0.0,0.586000868146106,0.4232672763214246
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.0,0.3,0.9,0.68,1.75,9,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.4656731431425346,0.0,0.5855126835309485,0.43281167959900657
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.0,0.3,0.9,0.68,1.75,9,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.4826370055704305,0.0,0.5677805381212546,0.43138573332055474
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.0,0.3,0.9,0.68,1.75,9,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.514704541198121,0.0,0.6154447858021068,0.44492702481018653
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.0,0.3,0.9,0.68,1.75,9,0.0,1.0,525.0,0.0,0.0,0.0,0.9980988593155894,0.0,0.5435483313014217,0.0,0.5765989847562951,0.44093444102553375
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.0,0.3,0.9,0.68,1.75,9,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.6197273351418613,0.0,0.3865315883303757,0.4122722345588078
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.0,0.3,0.9,0.68,1.75,9,0.0,0.0,502.0,0.0,0.0,0.0,1.0,0.0,0.6494655660851465,0.0,0.5342775935654172,0.4455387144737267
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.388536821537627,0.0,0.586000868146106,0.4232672763214246
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.4656731431425346,0.0,0.5855126835309485,0.43281167959900657
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.4826370055704305,0.0,0.5677805381212546,0.43138573332055474
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.514704541198121,0.0,0.6154447858021068,0.44492702481018653
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.0,0.42,0.82,0.38,1.15,9,0.0,1.0,525.0,0.0,0.0,0.0,0.9980988593155894,0.0,0.5435483313014217,0.0,0.5765989847562951,0.44093444102553375
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.6197273351418613,0.0,0.3865315883303757,0.4122722345588078
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,499.0,3.0,0.0,0.0,0.9940239043824701,0.00597609561752988,0.6456341310474278,0.0,0.5508916065302518,0.44832282673080354
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.0,0.42,0.82,0.52,1.75,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.388536821537627,0.0,0.586000868146106,0.4232672763214246
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.0,0.42,0.82,0.52,1.75,9,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.4656731431425346,0.0,0.5855126835309485,0.43281167959900657
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.0,0.42,0.82,0.52,1.75,9,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.4826370055704305,0.0,0.5677805381212546,0.43138573332055474
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.0,0.42,0.82,0.52,1.75,9,0.0,0.0,512.0,0.0,0.0,0.0,1.0,0.0,0.514704541198121,0.0,0.6154447858021068,0.44492702481018653
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.0,0.42,0.82,0.52,1.75,9,0.0,1.0,525.0,0.0,0.0,0.0,0.9980988593155894,0.0,0.5435483313014217,0.0,0.5765989847562951,0.44093444102553375
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.0,0.42,0.82,0.52,1.75,9,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.6197273351418613,0.0,0.3865315883303757,0.4122722345588078
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.0,0.42,0.82,0.52,1.75,9,0.0,0.0,502.0,0.0,0.0,0.0,1.0,0.0,0.6494655660851465,0.0,0.5342775935654172,0.4455387144737267
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.18,0.82,0.38,1.4,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.38818311575790415,0.0,0.5869700451010675,0.42341689848995157
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.18,0.82,0.38,1.4,9,0.0,0.0,513.0,0.0,0.0,0.0,1.0,0.0,0.46532363611786093,0.0,0.5851732004811567,0.4327000946109639
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.18,0.82,0.38,1.4,9,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.48302072290216636,0.0,0.567971866812343,0.43147196372523944
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.82,0.38,1.4,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.5107731715700725,0.0,0.6125699718302893,0.4438606408123169
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.18,0.82,0.38,1.4,9,0.0,1.0,521.0,0.0,0.0,0.0,0.9980842911877394,0.0,0.5478651667550938,0.0,0.5776208541765491,0.4416797304728
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.18,0.82,0.38,1.4,9,0.0,0.0,520.0,0.0,0.0,0.0,1.0,0.0,0.6187617959456464,0.0,0.38625374731303885,0.41209597395581354
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.18,0.82,0.38,1.4,9,0.0,0.0,503.0,0.0,0.0,0.0,1.0,0.0,0.6497461315271246,0.0,0.5331755789596666,0.44535338223282384
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.18,0.9,0.38,1.15,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.4435480804113198,0.0,0.5869700451010675,0.43033751907162854
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.18,0.9,0.38,1.15,5,0.0,0.0,513.0,0.0,0.0,0.0,1.0,0.0,0.49937508521647317,0.0,0.5851732004811567,0.43695652574829047
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.18,0.9,0.38,1.15,5,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.5101020863682945,0.0,0.567971866812343,0.43485713415850535
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.9,0.38,1.15,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.5296742116276016,0.0,0.6125699718302893,0.4462232708195081
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.18,0.9,0.38,1.15,5,0.0,1.0,521.0,0.0,0.0,0.0,0.9980842911877394,0.0,0.5391143468451273,0.0,0.5776208541765491,0.4405858779840542
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.18,0.9,0.38,1.15,5,0.0,0.0,520.0,0.0,0.0,0.0,1.0,0.0,0.5884748234562288,0.0,0.38625374731303885,0.4083101023946364
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.18,0.9,0.38,1.15,5,0.0,0.0,503.0,0.0,0.0,0.0,1.0,0.0,0.6397231060760794,0.0,0.5331755789596666,0.4441005040514432
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.18,0.9,0.38,1.4,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.4435480804113198,0.0,0.5869700451010675,0.43033751907162854
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.18,0.9,0.38,1.4,5,0.0,0.0,513.0,0.0,0.0,0.0,1.0,0.0,0.49937508521647317,0.0,0.5851732004811567,0.43695652574829047
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.18,0.9,0.38,1.4,5,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.5101020863682945,0.0,0.567971866812343,0.43485713415850535
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.9,0.38,1.4,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.5296742116276016,0.0,0.6125699718302893,0.4462232708195081
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.18,0.9,0.38,1.4,5,0.0,1.0,521.0,0.0,0.0,0.0,0.9980842911877394,0.0,0.5391143468451273,0.0,0.5776208541765491,0.4405858779840542
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.18,0.9,0.38,1.4,5,0.0,0.0,520.0,0.0,0.0,0.0,1.0,0.0,0.5884748234562288,0.0,0.38625374731303885,0.4083101023946364
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.18,0.9,0.38,1.4,5,0.0,0.0,503.0,0.0,0.0,0.0,1.0,0.0,0.6397231060760794,0.0,0.5331755789596666,0.4441005040514432
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.18,0.9,0.68,1.4,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.38818311575790415,0.0,0.5869700451010675,0.42341689848995157
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.18,0.9,0.68,1.4,9,0.0,0.0,513.0,0.0,0.0,0.0,1.0,0.0,0.46532363611786093,0.0,0.5851732004811567,0.4327000946109639
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.18,0.9,0.68,1.4,9,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.48302072290216636,0.0,0.567971866812343,0.43147196372523944
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.9,0.68,1.4,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.5107731715700725,0.0,0.6125699718302893,0.4438606408123169
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.18,0.9,0.68,1.4,9,0.0,1.0,521.0,0.0,0.0,0.0,0.9980842911877394,0.0,0.5478651667550938,0.0,0.5776208541765491,0.4416797304728
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.18,0.9,0.68,1.4,9,0.0,0.0,520.0,0.0,0.0,0.0,1.0,0.0,0.6187617959456464,0.0,0.38625374731303885,0.41209597395581354
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.18,0.9,0.68,1.4,9,0.0,0.0,503.0,0.0,0.0,0.0,1.0,0.0,0.6497461315271246,0.0,0.5331755789596666,0.44535338223282384
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.3,0.9,0.52,1.15,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.4435480804113198,0.0,0.5869700451010675,0.43033751907162854
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.3,0.9,0.52,1.15,5,0.0,0.0,513.0,0.0,0.0,0.0,1.0,0.0,0.49937508521647317,0.0,0.5851732004811567,0.43695652574829047
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.3,0.9,0.52,1.15,5,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.5101020863682945,0.0,0.567971866812343,0.43485713415850535
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.3,0.9,0.52,1.15,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.5296742116276016,0.0,0.6125699718302893,0.4462232708195081
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.3,0.9,0.52,1.15,5,0.0,1.0,521.0,0.0,0.0,0.0,0.9980842911877394,0.0,0.5391143468451273,0.0,0.5776208541765491,0.4405858779840542
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.3,0.9,0.52,1.15,5,0.0,0.0,520.0,0.0,0.0,0.0,1.0,0.0,0.5884748234562288,0.0,0.38625374731303885,0.4083101023946364
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.3,0.9,0.52,1.15,5,0.0,0.0,496.0,7.0,0.0,0.0,0.9860834990059643,0.013916500994035786,0.6325626364171673,0.0,0.5687184595065129,0.45017485644350813
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.3,0.96,0.38,1.75,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.4435480804113198,0.0,0.5869700451010675,0.43033751907162854
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.3,0.96,0.38,1.75,5,0.0,0.0,513.0,0.0,0.0,0.0,1.0,0.0,0.49937508521647317,0.0,0.5851732004811567,0.43695652574829047
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.3,0.96,0.38,1.75,5,0.0,0.0,521.0,0.0,0.0,0.0,1.0,0.0,0.5101020863682945,0.0,0.567971866812343,0.43485713415850535
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.3,0.96,0.38,1.75,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.5296742116276016,0.0,0.6125699718302893,0.4462232708195081
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.3,0.96,0.38,1.75,5,0.0,1.0,521.0,0.0,0.0,0.0,0.9980842911877394,0.0,0.5391143468451273,0.0,0.5776208541765491,0.4405858779840542
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.3,0.96,0.38,1.75,5,0.0,0.0,520.0,0.0,0.0,0.0,1.0,0.0,0.5884748234562288,0.0,0.38625374731303885,0.4083101023946364
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.3,0.96,0.38,1.75,5,0.0,0.0,485.0,18.0,0.0,0.0,0.9642147117296223,0.03578528827037773,0.6296768222744421,0.0,0.588798544088077,0.4536114587192169
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.3,0.96,0.68,1.75,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.4435480804113198,0.0,0.5869700451010675,0.43033751907162854
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.3,0.96,0.68,1.75,5,0.0,0.0,513.0,0.0,0.0,0.0,1.0,0.0,0.49937508521647317,0.0,0.5851732004811567,0.43695652574829047
